Vin,Vout,Vbat,Iload,Ichg,Temp_bat,Temp_tx,mains_ok,mode_bat,fault_type
238.86,229.47,12.09,1.47,0.88,23.87,42.69,1,0,normal
237.2,226.62,13.3,2.22,0.41,31.91,46.48,1,0,normal
229.48,224.23,12.19,6.66,1.81,34.17,39.29,1,0,normal
76.31,229.65,10.98,3.05,0.0,32.34,40.58,0,1,mains_fail
224.95,229.48,13.16,2.05,1.34,27.19,34.31,1,0,normal
227.84,193.51,13.34,11.42,0.17,38.95,86.7,1,0,overload
238.41,212.76,12.82,7.5,0.8,45.04,131.1,1,0,transformer_overheat
232.34,191.37,10.79,8.06,0.17,24.82,48.06,1,1,battery_low
232.67,214.94,13.22,6.78,1.92,56.55,132.08,1,0,transformer_overheat
220.85,224.12,12.31,5.23,0.41,29.23,33.97,1,0,normal
230.14,228.51,13.47,7.11,0.03,31.06,55.39,1,0,normal
0.0,216.89,10.78,2.38,0.0,33.7,46.97,0,1,mains_fail
62.33,225.11,11.3,0.42,0.0,36.5,28.46,0,1,mains_fail
233.86,228.33,12.66,1.78,1.94,21.34,41.05,1,0,normal
235.19,229.17,13.87,4.13,1.51,22.02,43.49,1,0,normal
222.46,220.59,13.51,6.75,0.12,34.61,61.01,1,0,normal
239.05,224.26,13.37,7.71,1.11,33.97,43.88,1,0,normal
163.32,219.52,11.24,7.12,0.0,23.98,46.92,0,1,mains_fail
221.26,221.58,12.66,1.49,0.33,20.53,37.29,1,0,normal
234.51,220.58,13.11,4.24,0.54,34.1,28.94,1,0,normal
239.25,221.25,13.29,0.25,1.55,26.58,32.09,1,0,normal
220.68,225.56,13.04,0.33,0.18,29.08,38.51,1,0,normal
230.24,225.74,12.43,1.72,0.16,33.49,36.28,1,0,normal
235.94,211.76,12.05,6.23,0.48,55.33,116.66,1,0,transformer_overheat
237.48,227.99,12.12,7.34,0.78,26.24,49.08,1,0,normal
233.4,227.73,12.57,1.36,2.01,25.58,46.71,1,0,normal
231.44,225.88,12.36,2.62,0.52,24.22,39.52,1,0,normal
222.66,226.43,12.49,2.21,1.83,33.82,25.91,1,0,normal
222.29,220.29,12.5,5.63,0.38,19.17,40.45,1,0,normal
235.68,224.71,12.37,2.86,0.77,32.64,27.48,1,0,normal
219.94,227.44,13.4,0.34,0.03,21.76,49.39,1,0,normal
223.25,225.1,12.56,4.63,0.37,27.75,41.95,1,0,normal
220.24,228.16,13.33,1.23,0.18,35.86,36.34,1,0,normal
220.98,202.66,9.31,4.05,0.16,21.09,29.17,1,1,battery_low
231.26,227.28,12.31,5.47,1.57,31.91,49.86,1,0,normal
229.58,222.7,13.06,5.4,0.45,23.04,29.46,1,0,normal
225.54,221.53,11.97,5.76,0.73,33.83,38.51,1,0,normal
232.74,228.27,12.84,3.72,1.81,29.22,27.4,1,0,normal
230.15,51.45,10.57,19.03,0.0,51.6,85.75,1,0,short_circuit
231.59,199.65,12.77,14.93,0.2,36.0,79.0,1,0,overload
223.88,228.67,12.24,7.55,1.21,38.44,39.42,1,0,normal
224.98,226.99,13.25,2.35,0.22,31.13,43.64,1,0,normal
221.89,229.36,13.61,3.01,0.04,30.16,33.72,1,0,normal
236.91,226.06,11.06,6.77,0.09,31.27,56.71,1,0,charging_fault
232.51,220.94,12.14,1.89,0.08,20.41,42.75,1,0,charging_fault
237.34,200.76,13.32,9.8,0.8,58.37,117.41,1,0,transformer_overheat
222.29,220.32,12.2,3.06,0.54,20.9,44.87,1,0,normal
230.08,223.54,12.11,2.35,1.72,24.94,39.9,1,0,normal
223.62,222.44,13.53,3.79,1.63,23.21,32.37,1,0,normal
50.02,217.32,11.07,1.98,0.0,24.79,55.28,0,1,mains_fail
224.54,207.1,10.18,0.67,0.1,26.37,48.12,1,1,battery_low
233.84,225.46,12.64,0.54,0.08,28.98,41.84,1,0,normal
238.43,94.45,10.86,24.14,0.0,70.98,81.68,1,0,short_circuit
220.79,222.52,12.91,7.73,1.4,26.0,36.16,1,0,normal
226.53,223.2,12.09,6.25,0.37,35.37,50.48,1,0,normal
233.05,220.29,12.85,6.27,1.95,38.19,45.79,1,0,normal
226.29,229.66,12.47,7.95,2.17,33.22,47.35,1,0,normal
232.57,227.2,12.22,6.58,1.52,36.45,38.23,1,0,normal
235.34,203.6,12.62,8.82,0.39,51.71,81.5,1,0,overload
239.3,227.63,13.61,7.35,1.04,32.7,58.28,1,0,normal
235.81,227.85,13.29,0.86,0.8,30.02,45.51,1,0,normal
227.92,226.27,13.7,6.32,0.36,37.13,51.83,1,0,normal
219.77,221.15,13.49,3.49,1.65,34.48,24.96,1,0,normal
225.26,187.68,12.99,11.36,1.01,37.48,78.93,1,0,overload
228.07,225.45,12.3,5.23,0.29,28.67,44.14,1,0,normal
226.7,229.61,12.42,6.57,0.43,23.09,55.32,1,0,normal
224.47,208.7,10.41,1.04,0.14,27.96,44.86,1,1,battery_low
230.95,220.32,13.42,1.89,1.0,34.28,48.79,1,0,normal
77.14,215.75,11.24,2.96,0.0,37.42,52.54,0,1,mains_fail
232.33,206.51,9.76,1.79,0.19,39.56,49.14,1,1,battery_low
221.25,227.47,12.75,1.75,0.29,28.25,43.49,1,0,normal
235.98,222.51,12.72,6.06,1.0,33.89,48.68,1,0,normal
225.12,229.81,13.23,6.39,0.18,28.82,33.39,1,0,normal
235.57,214.11,9.62,2.34,0.16,33.19,29.85,1,1,battery_low
224.7,224.53,13.47,3.88,0.65,28.44,42.83,1,0,normal
113.9,219.35,11.07,1.24,0.0,35.31,39.28,0,1,mains_fail
233.4,228.37,13.38,1.08,0.94,22.81,38.4,1,0,normal
226.15,211.76,10.57,7.34,0.04,35.34,46.6,1,1,battery_low
231.22,228.08,13.91,4.3,0.82,26.73,22.42,1,0,normal
225.92,223.89,12.58,7.85,0.17,41.85,39.92,1,0,normal
220.05,223.58,12.22,3.48,1.11,32.2,40.89,1,0,normal
225.2,227.42,13.77,7.04,0.54,26.99,54.77,1,0,normal
237.6,223.84,13.17,2.32,0.24,22.37,35.84,1,0,normal
225.69,224.91,12.61,1.29,0.49,27.21,41.64,1,0,normal
231.75,12.71,13.06,20.65,0.0,51.48,106.2,1,0,short_circuit
235.88,221.99,12.05,2.25,0.32,24.8,29.38,1,0,normal
234.73,222.76,13.56,6.4,1.08,32.62,55.43,1,0,normal
224.08,41.36,10.58,17.4,0.0,58.98,92.82,1,0,short_circuit
230.53,202.12,9.96,1.54,0.03,36.71,35.2,1,1,battery_low
227.87,229.86,12.35,7.82,1.48,31.76,41.46,1,0,normal
231.42,47.08,10.46,19.85,0.0,71.75,81.32,1,0,short_circuit
223.43,221.1,12.72,3.3,1.17,33.69,39.04,1,0,normal
238.02,222.16,13.28,4.61,0.0,31.91,45.6,1,0,normal
236.56,34.12,11.8,16.12,0.0,50.66,80.93,1,0,short_circuit
226.77,226.55,13.79,2.23,0.73,25.81,46.49,1,0,normal
236.92,198.08,13.04,14.3,0.01,39.62,84.07,1,0,overload
163.88,220.35,10.5,3.55,0.0,21.82,47.66,0,1,mains_fail
235.97,201.29,13.41,8.75,1.0,44.66,104.28,1,0,transformer_overheat
236.95,228.03,12.17,6.97,0.72,30.18,50.14,1,0,normal
232.41,224.67,13.09,5.91,0.12,21.82,28.0,1,0,normal
219.52,223.39,13.28,1.48,1.54,26.8,43.62,1,0,normal
224.55,224.88,13.1,6.44,0.12,25.18,49.34,1,0,normal
238.24,219.67,11.27,4.7,0.04,36.34,26.02,1,0,charging_fault
224.01,221.07,13.01,3.88,0.23,28.02,44.26,1,0,normal
230.42,220.46,12.01,2.53,1.3,33.6,33.15,1,0,normal
234.55,227.71,13.65,3.45,1.24,24.24,34.72,1,0,normal
221.27,212.53,12.48,9.8,0.13,50.95,87.36,1,0,overload
236.54,199.0,12.85,11.57,0.94,46.19,85.86,1,0,overload
229.51,221.56,13.2,7.06,1.32,36.79,45.46,1,0,normal
230.02,222.47,12.84,1.89,1.26,28.3,32.39,1,0,normal
28.98,219.86,11.7,6.25,0.0,38.55,52.06,0,1,mains_fail
236.24,220.94,12.06,2.44,0.56,31.93,41.17,1,0,normal
238.56,209.49,13.2,8.13,1.94,36.8,58.98,1,0,normal
234.93,228.07,13.32,5.64,0.94,21.12,25.7,1,0,normal
106.8,225.34,10.53,3.32,0.0,24.02,51.03,0,1,mains_fail
220.96,220.72,13.29,4.35,0.0,24.04,41.67,1,0,normal
233.97,228.07,13.0,5.19,1.68,23.15,44.7,1,0,normal
227.02,227.33,12.15,7.71,0.1,28.78,38.43,1,0,normal
221.61,228.35,12.97,4.05,0.43,24.79,33.45,1,0,normal
232.56,213.76,12.99,11.38,0.62,52.23,81.83,1,0,overload
236.07,226.54,11.94,7.66,0.49,33.93,41.04,1,0,normal
234.26,228.01,12.29,0.86,1.7,19.73,44.49,1,0,normal
221.84,224.88,12.22,5.0,0.2,21.19,36.09,1,0,normal
222.81,202.74,11.91,13.14,0.09,44.72,70.55,1,0,overload
59.32,220.92,11.31,4.49,0.0,19.37,52.59,0,1,mains_fail
241.12,223.62,12.22,7.79,0.37,36.65,49.61,1,0,normal
226.14,222.98,12.88,1.13,0.45,24.84,37.89,1,0,normal
227.79,224.84,13.7,2.38,0.42,29.94,43.97,1,0,normal
231.05,219.67,13.47,7.06,0.57,32.11,52.65,1,0,normal
221.48,39.77,11.96,24.58,0.0,49.66,100.21,1,0,short_circuit
235.22,229.54,12.36,6.69,0.67,29.15,54.26,1,0,normal
238.26,221.69,12.4,6.44,2.03,31.96,40.08,1,0,normal
161.24,221.33,10.81,2.43,0.0,39.18,35.23,0,1,mains_fail
231.63,224.94,13.21,4.99,0.05,32.4,47.57,1,0,normal
227.62,223.58,13.44,4.4,1.37,29.52,39.85,1,0,normal
226.41,221.38,12.73,7.91,0.72,55.27,101.24,1,0,transformer_overheat
231.26,220.58,13.1,0.63,0.8,27.72,26.52,1,0,normal
235.13,219.13,9.7,6.3,0.12,41.02,62.07,1,1,battery_low
235.23,213.69,12.33,7.61,0.64,44.75,130.06,1,0,transformer_overheat
237.7,223.91,12.43,7.35,0.11,38.2,40.02,1,0,normal
227.48,225.55,13.03,7.55,0.33,30.13,37.72,1,0,normal
222.4,227.42,12.08,7.12,1.17,32.13,61.69,1,0,normal
230.91,224.67,12.47,1.72,1.84,31.23,39.41,1,0,normal
0.0,223.66,11.87,7.49,0.0,30.46,54.35,0,1,mains_fail
230.52,223.78,13.1,2.99,0.66,30.43,41.04,1,0,normal
223.85,89.06,12.6,18.96,0.0,51.33,84.02,1,0,short_circuit
230.61,228.18,13.48,2.19,1.56,21.9,40.92,1,0,normal
236.01,221.77,13.76,4.28,0.23,23.32,24.91,1,0,normal
237.32,224.17,13.29,5.61,0.22,32.57,42.05,1,0,normal
227.6,206.11,9.26,2.7,0.06,38.72,32.99,1,1,battery_low
230.63,203.86,9.39,2.07,0.04,40.21,33.85,1,1,battery_low
232.19,206.52,10.12,4.06,0.16,26.13,33.65,1,1,battery_low
238.56,221.6,12.06,3.4,1.78,23.21,27.11,1,0,normal
226.15,229.54,13.05,1.04,0.27,33.46,31.77,1,0,normal
40.13,213.77,11.96,3.05,0.0,23.95,32.31,0,1,mains_fail
238.71,201.78,9.92,4.55,0.08,31.69,25.4,1,1,battery_low
225.02,223.54,12.91,7.56,1.56,28.27,44.28,1,0,normal
220.4,216.19,12.62,6.43,0.76,44.76,102.19,1,0,transformer_overheat
226.39,225.9,12.73,6.86,1.08,37.62,33.65,1,0,normal
224.4,180.94,13.12,14.82,0.46,36.52,88.52,1,0,overload
236.43,194.93,13.31,12.94,0.55,46.92,81.64,1,0,overload
237.3,220.92,13.69,7.08,0.49,29.36,38.12,1,0,normal
232.96,222.05,13.75,1.11,1.6,25.89,42.36,1,0,normal
232.25,222.14,13.47,1.42,0.54,27.86,33.35,1,0,normal
51.09,224.23,11.14,2.17,0.0,23.62,47.41,0,1,mains_fail
228.56,224.28,12.6,5.89,0.26,35.02,34.01,1,0,normal
234.39,228.59,13.12,6.89,0.86,36.06,39.29,1,0,normal
223.41,229.21,13.5,7.49,0.22,37.53,47.37,1,0,normal
237.52,221.21,12.83,5.87,1.87,23.33,25.14,1,0,normal
234.21,220.52,12.74,3.38,0.5,21.32,38.4,1,0,normal
227.22,207.35,12.77,9.14,1.74,57.35,113.13,1,0,transformer_overheat
234.89,227.1,11.58,2.78,0.08,33.69,25.24,1,0,charging_fault
236.07,212.41,10.08,5.25,0.08,40.99,43.08,1,1,battery_low
239.23,223.86,12.37,6.62,1.86,28.03,50.72,1,0,normal
227.21,221.23,12.5,4.71,0.0,34.62,50.22,1,0,normal
234.77,227.23,13.51,4.53,0.32,34.14,40.86,1,0,normal
222.3,224.6,12.72,5.82,0.0,34.33,37.17,1,0,normal
236.07,226.04,13.25,1.14,1.07,24.59,40.27,1,0,normal
232.75,228.66,12.09,4.08,0.03,38.22,37.53,1,0,charging_fault
220.75,222.09,12.98,6.28,1.14,35.34,59.27,1,0,normal
238.72,224.82,13.03,0.63,1.46,27.48,27.11,1,0,normal
228.87,228.63,12.75,4.88,0.28,24.81,29.02,1,0,normal
239.23,81.97,11.93,18.03,0.0,67.24,92.75,1,0,short_circuit
233.7,226.66,12.07,6.78,1.62,34.7,44.78,1,0,normal
154.91,217.08,10.89,6.45,0.0,22.65,51.55,0,1,mains_fail
240.74,225.73,13.54,1.34,1.48,27.87,39.78,1,0,normal
221.69,224.91,12.05,1.93,1.41,19.39,37.07,1,0,normal
232.78,219.76,13.47,3.22,0.86,23.74,42.63,1,0,normal
151.39,219.01,10.94,4.35,0.0,23.04,47.37,0,1,mains_fail
229.76,225.31,13.6,7.44,0.65,37.17,49.35,1,0,normal
219.77,220.94,12.51,7.28,1.26,27.86,52.9,1,0,normal
224.46,227.82,13.49,2.49,1.45,32.31,44.85,1,0,normal
226.3,201.08,9.38,5.02,0.01,21.32,51.09,1,1,battery_low
231.68,229.57,12.55,1.2,0.59,35.62,34.4,1,0,normal
233.25,227.62,12.31,7.43,0.92,29.83,59.07,1,0,normal
226.47,224.44,11.95,3.6,0.08,26.67,36.09,1,0,charging_fault
86.73,221.53,10.46,6.67,0.0,41.17,57.0,0,1,mains_fail
237.35,221.65,13.64,4.83,1.66,24.44,30.16,1,0,normal
230.56,220.4,12.89,6.54,0.83,54.76,104.83,1,0,transformer_overheat
223.02,228.55,11.29,6.6,0.02,52.18,49.93,1,0,charging_fault
221.16,74.29,12.93,20.21,0.0,66.35,107.59,1,0,short_circuit
228.6,227.17,13.83,6.6,0.3,37.92,41.08,1,0,normal
227.05,227.02,12.12,0.55,1.93,24.29,40.57,1,0,normal
231.89,213.0,9.74,5.15,0.04,37.45,49.59,1,1,battery_low
237.61,228.63,12.88,4.29,0.37,31.54,33.39,1,0,normal
222.59,222.0,13.35,6.36,0.29,27.28,59.25,1,0,normal
240.83,226.93,11.29,7.97,0.07,38.68,45.99,1,0,charging_fault
233.04,225.74,12.89,6.67,0.78,29.29,48.44,1,0,normal
231.8,33.56,11.61,18.33,0.0,58.6,77.96,1,0,short_circuit
233.56,227.79,11.57,5.12,0.04,25.4,43.7,1,0,charging_fault
228.05,222.38,13.58,6.48,0.63,38.87,39.62,1,0,normal
238.3,222.05,13.37,2.47,0.44,20.54,47.82,1,0,normal
231.68,228.37,13.77,4.23,0.68,29.09,27.34,1,0,normal
235.38,228.14,11.66,1.6,0.04,41.21,34.5,1,0,charging_fault
238.05,223.19,12.5,1.25,1.23,29.38,46.47,1,0,normal
229.36,223.45,13.6,4.98,1.05,27.25,37.46,1,0,normal
239.71,228.61,13.86,7.91,1.95,40.61,52.64,1,0,normal
223.89,221.47,13.36,2.84,1.75,35.12,49.31,1,0,normal
228.95,227.17,12.38,7.13,2.03,28.99,57.0,1,0,normal
236.94,220.45,12.49,0.76,1.6,24.9,36.09,1,0,normal
228.62,207.65,9.66,7.62,0.07,38.69,38.24,1,1,battery_low
237.29,223.43,11.39,6.26,0.02,46.4,58.32,1,0,charging_fault
228.59,229.46,12.13,3.74,0.09,24.41,26.01,1,0,charging_fault
230.68,224.27,12.68,4.86,1.11,26.24,38.51,1,0,normal
232.19,226.48,12.81,2.33,1.24,34.9,37.1,1,0,normal
229.51,199.66,13.35,9.04,0.73,45.76,117.17,1,0,transformer_overheat
224.42,225.75,12.03,4.61,1.03,29.2,29.09,1,0,normal
236.43,196.85,12.1,11.53,0.12,40.03,74.34,1,0,overload
35.13,228.05,11.83,5.24,0.0,37.02,36.47,0,1,mains_fail
236.05,224.82,13.19,7.04,1.6,36.14,40.49,1,0,normal
228.86,220.21,12.17,5.13,1.51,28.72,26.74,1,0,normal
220.85,227.06,13.76,1.94,1.64,19.77,45.13,1,0,normal
231.21,228.8,12.77,5.3,0.73,27.18,34.91,1,0,normal
226.25,215.68,12.43,8.14,1.57,40.84,104.88,1,0,transformer_overheat
228.06,226.19,13.32,2.38,0.92,29.38,43.73,1,0,normal
227.19,226.81,12.33,4.32,0.04,22.25,29.62,1,0,normal
228.67,229.31,13.04,3.69,0.22,19.63,34.4,1,0,normal
236.06,226.3,13.31,7.18,1.45,36.76,44.13,1,0,normal
238.9,225.0,13.4,0.66,0.62,26.31,34.62,1,0,normal
223.27,222.63,12.28,6.32,1.86,33.43,52.22,1,0,normal
227.47,216.98,10.48,5.79,0.01,21.98,27.98,1,1,battery_low
226.46,221.68,11.52,4.8,0.1,38.27,37.46,1,0,charging_fault
235.75,225.6,12.23,5.89,0.54,24.66,30.59,1,0,normal
229.23,226.01,12.64,5.1,0.17,28.39,23.11,1,0,normal
223.23,13.18,11.45,20.15,0.0,73.38,113.62,1,0,short_circuit
236.39,227.66,13.53,4.72,0.78,33.57,40.13,1,0,normal
235.35,204.22,12.58,11.84,0.07,45.15,86.37,1,0,overload
227.68,229.82,13.14,4.66,0.83,34.44,31.66,1,0,normal
237.15,185.03,13.44,9.72,0.91,42.54,82.51,1,0,overload
233.56,225.54,13.81,3.61,0.88,26.47,33.02,1,0,normal
230.42,226.2,13.88,4.98,0.16,24.52,46.6,1,0,normal
220.52,225.71,12.37,2.28,1.64,23.42,35.02,1,0,normal
234.9,223.38,12.34,2.04,1.24,23.99,49.77,1,0,normal
239.12,227.8,12.54,7.03,1.12,41.94,57.24,1,0,normal
224.35,221.37,12.74,8.27,0.21,34.88,55.36,1,0,normal
226.35,229.52,13.31,2.87,0.81,26.84,40.64,1,0,normal
237.07,216.4,12.58,6.52,1.79,54.24,99.81,1,0,transformer_overheat
235.92,7.9,10.48,21.56,0.0,65.13,104.66,1,0,short_circuit
225.97,204.19,13.0,9.75,1.92,55.14,123.51,1,0,transformer_overheat
226.1,220.86,13.58,6.34,0.0,28.57,32.47,1,0,normal
236.38,227.38,12.06,6.79,0.46,30.44,48.82,1,0,normal
223.72,219.85,13.09,6.87,2.0,44.93,107.65,1,0,transformer_overheat
225.14,222.53,12.58,2.87,1.04,33.45,35.88,1,0,normal
224.15,222.33,13.39,7.34,0.97,29.82,53.16,1,0,normal
227.65,221.08,13.3,4.59,1.76,30.16,30.51,1,0,normal
232.66,220.52,11.08,5.07,0.09,37.56,61.87,1,0,charging_fault
110.15,216.45,11.41,4.65,0.0,29.85,26.58,0,1,mains_fail
223.38,196.1,13.42,8.0,1.55,50.38,120.94,1,0,transformer_overheat
231.58,229.27,13.4,4.8,0.54,20.55,39.48,1,0,normal
234.7,223.26,12.89,4.76,1.86,32.66,39.32,1,0,normal
224.62,58.35,11.54,16.8,0.0,61.97,102.62,1,0,short_circuit
232.5,228.83,13.08,1.7,1.64,34.82,32.53,1,0,normal
228.68,216.18,10.06,6.06,0.19,25.28,38.44,1,1,battery_low
113.03,216.56,11.1,5.32,0.0,25.44,45.24,0,1,mains_fail
218.78,220.26,12.47,8.33,1.4,33.62,51.65,1,0,normal
225.14,223.1,12.86,6.22,0.83,34.09,52.7,1,0,normal
235.71,224.27,12.36,5.46,1.11,23.96,44.17,1,0,normal
231.27,207.44,10.06,1.61,0.05,20.72,42.83,1,1,battery_low
238.18,220.78,12.23,7.85,1.86,39.27,41.66,1,0,normal
230.94,223.41,13.01,6.24,1.35,37.03,57.92,1,0,normal
230.86,224.16,12.15,6.73,0.8,28.64,39.18,1,0,normal
236.11,221.8,13.58,7.57,0.62,28.82,49.68,1,0,normal
223.78,221.81,13.05,2.99,1.96,33.96,38.84,1,0,normal
236.65,208.3,10.51,2.64,0.08,28.91,28.06,1,1,battery_low
19.07,208.23,10.19,2.82,0.0,37.46,29.28,0,1,mains_fail
238.95,202.62,10.41,3.81,0.1,20.99,51.92,1,1,battery_low
79.46,219.1,11.21,6.78,0.0,46.33,45.19,0,1,mains_fail
228.8,222.92,13.38,7.14,1.56,32.0,42.08,1,0,normal
227.51,225.1,12.36,4.26,1.0,28.14,32.72,1,0,normal
231.3,227.18,12.45,1.31,1.29,30.49,42.85,1,0,normal
224.79,215.99,12.21,6.29,1.44,51.2,100.81,1,0,transformer_overheat
234.71,194.87,13.01,8.26,1.13,47.53,82.66,1,0,transformer_overheat
229.58,229.33,12.54,3.75,0.11,32.35,44.47,1,0,normal
233.93,230.63,11.24,7.54,0.03,23.99,66.83,1,0,charging_fault
228.7,222.1,13.28,5.63,0.51,29.97,45.44,1,0,normal
232.29,199.5,12.67,9.89,1.64,59.13,119.61,1,0,transformer_overheat
238.46,24.48,10.26,21.35,0.0,55.92,98.47,1,0,short_circuit
231.07,228.01,12.64,6.69,0.39,33.95,48.22,1,0,normal
145.69,213.72,11.48,1.21,0.0,24.29,28.64,0,1,mains_fail
231.03,203.48,12.17,10.09,1.59,47.22,120.26,1,0,transformer_overheat
226.98,224.31,13.49,7.43,0.2,27.82,46.67,1,0,normal
238.04,221.12,12.08,4.95,0.76,23.21,29.13,1,0,normal
238.45,197.55,13.26,13.91,0.16,53.59,80.32,1,0,overload
226.64,209.71,9.56,5.85,0.18,27.53,32.47,1,1,battery_low
236.22,229.01,12.38,0.67,0.39,29.7,41.31,1,0,normal
233.41,205.73,10.2,4.59,0.11,29.26,41.89,1,1,battery_low
222.87,214.14,10.29,6.25,0.2,41.46,41.03,1,1,battery_low
234.2,206.13,12.37,9.57,0.06,35.74,74.94,1,0,overload
229.12,221.74,12.65,4.16,1.08,32.83,31.57,1,0,normal
232.9,227.68,11.68,7.15,0.04,25.27,41.51,1,0,charging_fault
230.25,219.49,12.84,2.12,1.18,19.77,49.61,1,0,normal
232.65,228.5,12.13,5.6,0.99,26.16,28.39,1,0,normal
227.05,225.31,11.33,1.55,0.09,32.75,49.11,1,0,charging_fault
220.86,219.93,12.57,6.3,1.03,48.87,96.5,1,0,transformer_overheat
230.08,228.92,13.65,6.9,1.58,26.45,44.4,1,0,normal
222.34,198.65,12.36,10.98,0.27,53.03,73.33,1,0,overload
233.26,191.13,12.84,10.52,0.78,36.32,61.34,1,0,overload
225.79,222.67,11.4,4.62,0.1,19.16,42.79,1,0,charging_fault
85.26,229.55,11.01,6.82,0.0,41.3,39.03,0,1,mains_fail
229.16,41.16,10.23,25.55,0.0,53.97,104.44,1,0,short_circuit
233.06,223.58,13.71,4.64,0.28,32.15,27.31,1,0,normal
230.73,223.41,13.0,0.73,1.14,25.42,27.81,1,0,normal
168.09,218.94,10.98,1.16,0.0,23.52,46.13,0,1,mains_fail
233.64,223.56,13.26,1.94,0.2,25.29,42.16,1,0,normal
222.89,229.44,13.18,3.8,1.2,31.05,51.02,1,0,normal
222.78,217.45,12.25,7.9,0.54,53.1,92.46,1,0,transformer_overheat
222.74,228.59,12.84,2.45,0.21,22.85,41.29,1,0,normal
230.67,222.99,12.4,5.66,0.17,21.85,29.25,1,0,normal
231.52,227.6,13.54,4.22,1.47,28.79,24.93,1,0,normal
239.2,222.98,13.86,5.32,0.91,29.21,25.79,1,0,normal
234.13,209.5,10.41,3.31,0.18,29.66,30.0,1,1,battery_low
83.16,215.39,10.29,2.24,0.0,28.47,36.11,0,1,mains_fail
90.56,217.98,11.23,0.0,0.0,22.59,41.69,0,1,mains_fail
228.08,86.53,13.12,21.36,0.0,60.6,97.55,1,0,short_circuit
231.58,224.28,12.96,6.49,0.44,38.01,48.38,1,0,normal
238.32,225.84,12.56,2.78,1.32,33.93,23.8,1,0,normal
229.9,227.96,12.81,3.73,1.78,32.79,39.31,1,0,normal
227.24,90.61,13.11,20.27,0.0,46.71,109.33,1,0,short_circuit
230.2,204.91,13.1,8.54,1.23,57.07,88.19,1,0,transformer_overheat
223.59,199.59,12.59,8.52,2.11,46.8,119.74,1,0,transformer_overheat
237.09,225.54,12.93,6.36,1.75,30.59,35.58,1,0,normal
230.87,221.9,12.89,1.87,1.9,27.43,46.7,1,0,normal
238.16,224.45,13.0,7.44,0.92,26.55,49.3,1,0,normal
230.19,225.08,12.49,5.71,1.13,33.07,44.74,1,0,normal
236.36,222.92,12.06,3.43,1.83,27.98,49.56,1,0,normal
233.05,229.82,12.34,5.25,1.7,27.92,32.98,1,0,normal
227.41,223.5,12.81,3.26,0.84,20.2,28.42,1,0,normal
220.57,184.87,12.34,9.85,0.93,41.94,67.6,1,0,overload
224.63,221.81,13.2,1.42,1.78,30.28,46.73,1,0,normal
221.43,222.46,12.51,5.69,0.06,22.66,34.08,1,0,normal
224.04,225.8,11.87,4.05,0.03,39.36,36.94,1,0,charging_fault
239.0,221.89,13.06,2.38,0.57,23.77,31.51,1,0,normal
228.22,225.79,12.89,6.47,1.63,31.47,48.94,1,0,normal
231.52,226.64,12.22,0.0,0.09,28.32,31.22,1,0,charging_fault
221.31,223.39,13.11,4.52,0.21,27.99,43.72,1,0,normal
236.67,225.76,13.26,6.64,1.28,32.5,40.76,1,0,normal
227.25,229.16,12.64,1.42,1.91,31.78,43.34,1,0,normal
239.87,212.64,12.51,9.52,1.75,42.59,104.94,1,0,transformer_overheat
232.66,227.07,12.38,7.79,0.39,32.69,56.18,1,0,normal
222.02,219.96,13.06,4.76,0.06,31.5,36.97,1,0,normal
227.53,225.62,12.81,4.16,1.71,35.76,29.79,1,0,normal
241.48,200.31,9.73,1.47,0.14,17.6,30.85,1,1,battery_low
233.4,219.96,13.51,6.5,1.95,44.24,108.1,1,0,transformer_overheat
231.28,198.42,13.07,14.94,0.71,43.79,65.37,1,0,overload
222.98,182.28,12.16,12.79,0.31,52.91,78.73,1,0,overload
230.04,34.37,12.84,18.53,0.0,54.58,97.02,1,0,short_circuit
224.03,228.68,12.86,6.73,1.23,35.47,39.86,1,0,normal
236.12,227.24,13.42,1.63,1.19,25.27,32.28,1,0,normal
231.73,227.61,13.4,2.91,1.43,33.21,48.9,1,0,normal
236.51,226.62,12.31,2.25,0.23,28.97,27.45,1,0,normal
237.53,227.8,12.83,5.2,1.65,27.35,45.17,1,0,normal
227.8,227.11,12.37,6.51,0.0,36.44,38.6,1,0,normal
233.55,222.25,12.26,7.47,1.19,40.63,53.02,1,0,normal
235.61,224.58,13.47,4.99,1.35,32.05,32.62,1,0,normal
225.89,227.65,12.34,7.25,1.44,36.44,60.35,1,0,normal
226.53,227.27,12.17,7.01,0.2,22.95,43.14,1,0,normal
221.94,223.87,13.63,1.41,0.9,22.69,40.96,1,0,normal
235.51,215.75,13.22,6.4,1.62,46.9,102.87,1,0,transformer_overheat
237.99,225.79,12.92,3.35,1.35,28.93,40.32,1,0,normal
222.37,229.32,13.21,0.74,1.49,25.1,45.65,1,0,normal
237.52,220.88,12.93,3.1,0.26,30.16,38.82,1,0,normal
91.31,212.72,11.15,1.82,0.0,30.75,49.28,0,1,mains_fail
231.22,196.21,12.93,14.33,0.38,48.77,65.87,1,0,overload
229.44,227.67,12.99,7.57,0.17,31.45,57.61,1,0,normal
230.79,225.16,12.48,0.2,1.25,27.67,36.01,1,0,normal
241.29,226.9,13.87,5.81,1.4,27.76,37.23,1,0,normal
229.57,219.37,9.74,5.81,0.0,34.6,54.66,1,1,battery_low
